DATACODE,RECTYPE,Location,Trans,Plot,Geology,Recyear,WLDate,Elevation,SWDate,Na1,Na2,K1,K2,Li,NH4_N,Ca1,Ca2,Mg1,Mg2,Sr,Ba,SO4,F,Cl,NO3_N,HPO4_P,Alkalinity,pH1,DDB,pH2,Temp,Si1,Si2,B,Conduct
AGW01,1,4-6Eis2,4,6,Eis 2,2013,10/26/2013,371.08,10/26/2013,na,3.37,na,0.7,0.014,na,na,95.7,na,16,0.55,0.107,11.4,0.48,2.2,0.09,bdl,367,7.35,na,na,na,na,5.46,0.021,na
AGW01,1,4-6Eis2,4,6,Eis 2,2013,12/28/2013,371.05,12/28/2013,na,3.51,na,0.71,0.014,na,na,93.5,na,16,0.52,0.105,25.9,0.5,1.9,0.1,bdl,362,7.67,na,na,na,na,5.42,0.021,na
AGW01,1,3-1Stream,3,1,Stream,2013,1/11/2013,na,1/11/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-1Stream,3,1,Stream,2013,3/20/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-1Stream,3,1,Stream,2013,4/6/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-1Stream,3,1,Stream,2013,5/24/2013,na,5/24/2013,na,4.17,na,0.88,0.014,na,na,86,na,17.9,0.81,na,34.3,0.4,2.2,bdl,bdl,323,8.19,na,7.68,21.1,na,5.45,0.031,na
AGW01,1,3-1Stream,3,1,Stream,2013,7/6/2013,na,7/6/2013,na,4.43,na,1.08,0.016,na,na,75.6,na,20.1,0.89,0.098,38.1,0.29,2.3,bdl,bdl,296,8.2,na,7.61,19.7,na,5.8,0.041,na
AGW01,1,3-1Stream,3,1,Stream,2013,8/15/2013,na,8/15/2013,na,3.76,na,1,0.015,na,na,94,na,18,0.8,0.098,18.6,0.39,2.4,bdl,bdl,365,7.99,na,7.98,19.1,na,6.08,0.034,na
AGW01,1,3-1Stream,3,1,Stream,2013,9/21/2013,na,9/21/2013,na,4.78,na,0.95,0.035,na,na,89.9,na,20.6,0.98,0.109,37.7,0.51,2.3,bdl,bdl,348,8.16,na,7.73,20.3,na,6.51,0.042,na
AGW01,1,3-1Stream,3,1,Stream,2013,10/26/2013,na,10/26/2013,na,4.63,na,1.31,0.018,na,na,101,na,22,1.04,0.117,47.0,0.48,2.3,bdl,bdl,369,7.95,na,na,na,na,6.13,0.041,na
AGW01,1,3-1Stream,3,1,Stream,2013,12/28/2013,na,12/28/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,4-1 Stream,4,1,Stream,2013,1/11/2013,na,1/11/2013,na,4.52,na,1.16,0.015,na,na,102.4,na,21.4,0.98,0.109,65.4,0.47,1.9,bdl,bdl,363,7.75,na,7.57,10.5,na,6.16,0.033,na
AGW01,1,4-1 Stream,4,1,Stream,2013,3/20/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,4-1 Stream,4,1,Stream,2013,4/6/2013,na,4/6/2013,na,4.54,na,0.91,0.013,na,na,102,na,20.7,0.96,0.109,82.5,0.6,2.5,bdl,bdl,344,7.87,na,na,na,na,5.41,0.029,na
AGW01,1,4-1 Stream,4,1,Stream,2013,5/24/2013,na,5/24/2013,na,4.15,na,0.89,0.014,na,na,89.4,na,18,0.78,na,29.3,0.44,2.2,bdl,bdl,340,7.96,na,7.26,16.4,na,5.93,0.029,na
AGW01,1,4-1 Stream,4,1,Stream,2013,7/6/2013,na,7/6/2013,na,4.63,na,1.03,0.017,na,na,103,na,20.6,0.97,0.113,38.3,0.41,2.5,0.027,bdl,383,8.16,na,7.55,20.5,na,6.31,0.039,na
AGW01,1,4-1 Stream,4,1,Stream,2013,8/15/2013,na,8/15/2013,na,3.76,na,0.99,0.015,na,na,94,na,18.1,0.81,0.1,17.7,0.34,2.6,0.008,bdl,363,7.92,na,7.59,19.7,na,6.24,0.034,na
AGW01,1,4-1 Stream,4,1,Stream,2013,9/21/2013,na,9/21/2013,na,4.74,na,0.87,0.035,na,na,100.2,na,20.1,0.93,0.11,31.0,0.57,2.4,bdl,bdl,390,8.09,na,7.52,20.8,na,6.75,0.042,na
AGW01,1,4-1 Stream,4,1,Stream,2013,10/26/2013,na,10/26/2013,na,4.56,na,1.09,0.018,na,na,106,na,21.2,0.99,0.118,40.9,0.52,2.5,bdl,bdl,385,7.96,na,na,na,na,6.49,0.041,na
AGW01,1,4-1 Stream,4,1,Stream,2013,12/28/2013,na,12/28/2013,na,4.79,na,1.01,0.017,na,na,106.6,na,21.8,1.04,0.111,53.0,0.47,2.3,0.02,bdl,383,7.88,na,na,na,na,6.01,0.033,na
AGW01,1,1-3Mor,1,3,Mor,2013,1/11/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-3Mor,1,3,Mor,2013,3/20/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-3Mor,1,3,Mor,2013,4/6/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-3Mor,1,3,Mor,2013,5/24/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-3Mor,1,3,Mor,2013,7/6/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-3Mor,1,3,Mor,2013,8/15/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-3Mor,1,3,Mor,2013,9/21/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-3Mor,1,3,Mor,2013,10/26/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-3Mor,1,3,Mor,2013,12/28/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-3Eis,1,3,Eis,2013,1/11/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-3Eis,1,3,Eis,2013,3/20/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-3Eis,1,3,Eis,2013,4/6/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-3Eis,1,3,Eis,2013,5/24/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-3Eis,1,3,Eis,2013,7/6/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-3Eis,1,3,Eis,2013,8/15/2013,369.97,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-3Eis,1,3,Eis,2013,9/21/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-3Eis,1,3,Eis,2013,10/26/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-3Eis,1,3,Eis,2013,12/28/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-4AL,1,4,AL,2013,1/11/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-4AL,1,4,AL,2013,3/20/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-4AL,1,4,AL,2013,4/6/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-4AL,1,4,AL,2013,5/24/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-4AL,1,4,AL,2013,7/6/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-4AL,1,4,AL,2013,8/15/2013,364.11,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-4AL,1,4,AL,2013,9/21/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-4AL,1,4,AL,2013,10/26/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-4AL,1,4,AL,2013,12/28/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-6Mor,1,6,Mor,2013,1/11/2013,364.73,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-6Mor,1,6,Mor,2013,3/20/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-6Mor,1,6,Mor,2013,4/6/2013,364.79,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-6Mor,1,6,Mor,2013,5/24/2013,364.97,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-6Mor,1,6,Mor,2013,7/6/2013,364.86,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-6Mor,1,6,Mor,2013,8/15/2013,365.07,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-6Mor,1,6,Mor,2013,9/21/2013,364.81,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-6Mor,1,6,Mor,2013,10/26/2013,364.78,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-6Mor,1,6,Mor,2013,12/28/2013,364.75,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-6Eis,1,6,Eis,2013,1/11/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-6Eis,1,6,Eis,2013,3/20/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-6Eis,1,6,Eis,2013,4/6/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-6Eis,1,6,Eis,2013,5/24/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-6Eis,1,6,Eis,2013,7/6/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-6Eis,1,6,Eis,2013,8/15/2013,370.41,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-6Eis,1,6,Eis,2013,9/21/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-6Eis,1,6,Eis,2013,10/26/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-6Eis,1,6,Eis,2013,12/28/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-1Mor,2,1,Mor,2013,1/11/2013,365.24,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-1Mor,2,1,Mor,2013,3/20/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-1Mor,2,1,Mor,2013,4/6/2013,365.22,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-1Mor,2,1,Mor,2013,5/24/2013,365.32,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-1Mor,2,1,Mor,2013,7/6/2013,365.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-1Mor,2,1,Mor,2013,8/15/2013,365.41,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-1Mor,2,1,Mor,2013,9/21/2013,365.31,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-1Mor,2,1,Mor,2013,10/26/2013,365.29,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-1Mor,2,1,Mor,2013,12/28/2013,365.28,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-3Mor,2,3,Mor,2013,1/11/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-3Mor,2,3,Mor,2013,3/20/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-3Mor,2,3,Mor,2013,4/6/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-3Mor,2,3,Mor,2013,5/24/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-3Mor,2,3,Mor,2013,7/6/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-3Mor,2,3,Mor,2013,8/15/2013,365.19,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-3Mor,2,3,Mor,2013,9/21/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-3Mor,2,3,Mor,2013,10/26/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-3Mor,2,3,Mor,2013,12/28/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-3Eis,2,3,Eis,2013,1/11/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-3Eis,2,3,Eis,2013,3/20/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-3Eis,2,3,Eis,2013,4/6/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-3Eis,2,3,Eis,2013,5/24/2013,370.57,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-3Eis,2,3,Eis,2013,7/6/2013,370.43,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-3Eis,2,3,Eis,2013,8/15/2013,370.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-3Eis,2,3,Eis,2013,9/21/2013,370.43,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-3Eis,2,3,Eis,2013,10/26/2013,370.37,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-3Eis,2,3,Eis,2013,12/28/2013,370.3,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-4Mor,2,4,Mor,2013,1/11/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-4Mor,2,4,Mor,2013,3/20/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-4Mor,2,4,Mor,2013,4/6/2013,365.14,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-4Mor,2,4,Mor,2013,5/24/2013,365.03,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-4Mor,2,4,Mor,2013,7/6/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-4Mor,2,4,Mor,2013,8/15/2013,365.19,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-4Mor,2,4,Mor,2013,9/21/2013,365.14,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-4Mor,2,4,Mor,2013,10/26/2013,365.12,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-4Mor,2,4,Mor,2013,12/28/2013,364.99,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-5Mor,2,5,Mor,2013,1/11/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-5Mor,2,5,Mor,2013,3/20/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-5Mor,2,5,Mor,2013,4/6/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-5Mor,2,5,Mor,2013,5/24/2013,364.83,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-5Mor,2,5,Mor,2013,7/6/2013,364.8,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-5Mor,2,5,Mor,2013,8/15/2013,364.85,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-5Mor,2,5,Mor,2013,9/21/2013,364.81,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-5Mor,2,5,Mor,2013,10/26/2013,364.79,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-5Mor,2,5,Mor,2013,12/28/2013,364.77,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-6Mor,2,6,Mor,2013,1/11/2013,364.63,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-6Mor,2,6,Mor,2013,3/20/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-6Mor,2,6,Mor,2013,4/6/2013,364.64,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-6Mor,2,6,Mor,2013,5/24/2013,364.81,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-6Mor,2,6,Mor,2013,7/6/2013,364.73,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-6Mor,2,6,Mor,2013,8/15/2013,364.84,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-6Mor,2,6,Mor,2013,9/21/2013,364.72,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-6Mor,2,6,Mor,2013,10/26/2013,364.68,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-6Mor,2,6,Mor,2013,12/28/2013,364.64,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-6Eis,2,6,Eis,2013,1/11/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-6Eis,2,6,Eis,2013,3/20/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-6Eis,2,6,Eis,2013,4/6/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-6Eis,2,6,Eis,2013,5/24/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-6Eis,2,6,Eis,2013,7/6/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-6Eis,2,6,Eis,2013,8/15/2013,370.19,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-6Eis,2,6,Eis,2013,9/21/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-6Eis,2,6,Eis,2013,10/26/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-6Eis,2,6,Eis,2013,12/28/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-1Al,3,1,AL,2013,1/11/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-1Al,3,1,AL,2013,3/20/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-1Al,3,1,AL,2013,4/6/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-1Al,3,1,AL,2013,5/24/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-1Al,3,1,AL,2013,7/6/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-1Al,3,1,AL,2013,8/15/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-1Al,3,1,AL,2013,9/21/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-1Al,3,1,AL,2013,10/26/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-1Al,3,1,AL,2013,12/28/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-2Mor,3,2,Mor,2013,1/11/2013,364.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-2Mor,3,2,Mor,2013,3/20/2013,364.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-2Mor,3,2,Mor,2013,4/6/2013,364.71,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-2Mor,3,2,Mor,2013,5/24/2013,365.06,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-2Mor,3,2,Mor,2013,7/6/2013,364.81,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-2Mor,3,2,Mor,2013,8/15/2013,364.92,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-2Mor,3,2,Mor,2013,9/21/2013,364.75,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-2Mor,3,2,Mor,2013,10/26/2013,364.73,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-2Mor,3,2,Mor,2013,12/28/2013,364.72,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-2Eis,3,2,Eis,2013,1/11/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-2Eis,3,2,Eis,2013,3/20/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-2Eis,3,2,Eis,2013,4/6/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-2Eis,3,2,Eis,2013,5/24/2013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
